timestamp,gala_gopher_cpu_total_used_per,gala_gopher_block_read_bytes,gala_gopher_block_write_bytes,gala_gopher_cpu_iowait_msec,gala_gopher_cpu_irq_msec,gala_gopher_cpu_net_rx,gala_gopher_cpu_rcu,gala_gopher_cpu_sched,gala_gopher_cpu_softirq_msec,gala_gopher_cpu_system_msec,gala_gopher_cpu_timer,gala_gopher_cpu_user_msec,gala_gopher_fs_Free,gala_gopher_fs_IFree,gala_gopher_fs_IUsed,gala_gopher_fs_UsePer,gala_gopher_fs_Used,gala_gopher_mem_active_kB,gala_gopher_mem_available_kB,gala_gopher_mem_buffers_kB,gala_gopher_mem_cache_kB,gala_gopher_mem_free_kB,gala_gopher_mem_inactive_kB,gala_gopher_mem_swap_free_kB,gala_gopher_mem_swap_util,gala_gopher_mem_util,gala_gopher_net_tcp_curr_estab,gala_gopher_net_tcp_in_segs,gala_gopher_net_tcp_out_segs,gala_gopher_net_tcp_retrans_segs,gala_gopher_net_udp_indata_grams,gala_gopher_net_udp_outdata_grams,gala_gopher_nic_rx_bytes,gala_gopher_nic_rx_packets,gala_gopher_nic_rxspeed_KB,gala_gopher_nic_tx_bytes,gala_gopher_nic_tx_packets,gala_gopher_nic_txspeed_KB
1682535900,34.52,0,212992,0,10,20,864,277,0,170,85,600,2847928,818476,724,10,301004,7677424,1761772,13308,2242320,699576,7014920,1024,99.99,81.23,51,496,498,0,0,0,657,8,0.13,0,0,0
1682536200,33.61,0,204800,0,30,108,920,361,10,240,173,190,2839736,818476,724,10,309196,7679032,1746984,14656,2379288,553348,7158732,1188,99.99,81.28,57,521,523,0,0,0,1498,12,0.29,0,0,0
1682536500,32.74,0,315392,0,20,0,681,45,0,0,87,5430,2839736,818476,724,10,309196,7682520,1733268,16056,2510888,406460,7299316,1364,99.98,81.37,49,387,389,0,0,0,4267,15,0.83,0,0,0
1682536800,33.35,0,163840,10,30,209,448,420,0,140,329,240,2839736,818476,724,10,309196,7684192,1724864,17344,2640432,267176,7432608,1528,99.98,81.42,49,449,451,0,0,0,1785,9,0.35,0,0,0
1682537100,34.68,0,323584,0,30,1,739,45,0,0,88,5430,2839736,818476,724,10,309196,7708104,1715388,18300,2696844,200248,7472548,8,100,81.48,47,495,497,0,0,0,597,7,0.12,0,0,0
1682537400,34.23,0,331776,10,20,396,1145,424,10,270,198,360,2839736,818476,724,10,309196,7738596,1782796,19672,2607916,360708,7282928,412,99.99,81.02,47,569,571,0,0,0,3152,15,0.62,0,0,0
1682537700,34.26,0,253952,0,20,135,729,281,0,200,171,730,2839736,818476,724,10,309196,7748880,1768184,21008,2751564,199372,7430248,624,99.99,81.12,47,576,578,0,0,0,2586,12,0.51,0,0,0
1682538000,33.13,0,139264,20,20,11,740,397,0,130,145,330,2833140,818476,724,11,315792,7760748,1750116,22952,2752928,188148,7430448,104,100,81.17,49,431,433,0,1,1,1989,11,0.39,90,1,0.02
1682538300,33.38,0,253952,10,20,120,1334,401,0,300,84,520,2833140,818476,724,11,315792,7755996,1740352,23692,2730108,205040,7419104,12,100,81.21,50,493,497,0,2,2,10641,34,2.08,3499,17,0.68
1682538600,33.35,0,225280,0,20,3,712,44,0,0,93,5440,2833140,818476,724,11,315792,7750728,1731716,24636,2733732,198576,7432592,36,100,81.22,47,451,453,0,0,0,1862,26,0.36,0,0,0
1682538900,39.02,0,520192,0,20,10,1368,153,0,30,102,3390,2833140,818476,724,11,315792,7743856,1719916,25612,2745444,179772,7459480,4,100,81.26,49,4216,4217,1,0,0,2639,14,0.52,42,1,0.01
1682539200,34.74,0,708608,10,20,12,967,184,0,120,71,3860,2833140,818476,724,11,315792,7771196,1714228,26872,2732444,193140,7415300,4,100,81.25,47,469,471,0,0,0,6455,25,1.26,0,0,0
1682539500,33.38,0,307200,10,20,5,954,296,0,240,58,630,2864312,818476,724,10,284620,7869096,1734724,28136,2737356,192308,7319396,972,99.99,81.21,51,480,482,0,0,0,1785,9,0.35,0,0,0
1682539800,33.12,0,151552,0,20,0,700,45,0,0,89,5420,2864312,818476,724,10,284620,7887556,1726028,29336,2737744,181700,7311176,36,100,81.27,49,460,462,0,0,0,1117,15,0.22,0,0,0
1682540100,33.76,0,184320,0,30,4,740,44,0,0,89,5450,2864312,818476,724,10,284620,7877456,1723244,31032,2701716,214696,7287208,4,100,81.28,53,480,482,0,0,0,3783,15,0.74,0,0,0
1682540400,33.47,0,249856,0,20,1,669,44,0,0,63,5460,2864312,818476,724,10,284620,7885008,1802148,25788,2613540,399500,7110076,56,100,80.7,47,541,543,0,0,0,2385,10,0.47,0,0,0
1682540700,36.76,3477504,266240,50,10,64,722,307,10,160,166,970,2864312,818476,724,10,284620,7887304,1783720,27452,2750992,240428,7262592,28,100,80.83,55,511,513,0,0,0,2314,9,0.45,0,0,0
1682541000,33.09,0,118784,10,20,240,1162,372,10,250,117,340,2864312,818476,724,10,284620,7901408,1762232,28216,2796480,172140,7318440,24,100,80.97,51,560,562,0,0,0,4443,18,0.87,0,0,0
1682541300,33.56,0,159744,20,20,157,1191,402,0,260,191,320,2864312,818476,724,10,284620,7903640,1766508,29136,2767568,204804,7281156,60,100,80.94,47,554,556,0,0,0,1234,5,0.24,0,0,0
1682541600,33.98,0,393216,0,20,1,732,69,0,10,100,5500,2864312,818476,724,10,284620,7912032,1743888,30164,2754668,193308,7281124,0,100,81.08,47,477,479,0,0,0,2721,11,0.53,84,2,0.02
1682541900,42,2269184,540672,0,30,725,1102,641,20,130,366,520,2864312,818476,724,10,284620,7922144,1739568,30852,2760828,182120,7280968,0,100,81.11,50,4278,4282,0,2,2,13738,50,2.68,3697,20,0.72
1682542200,34.79,0,172032,10,30,225,576,423,10,140,313,320,2856120,818476,724,10,292812,7926404,1709672,31484,2754900,166424,7293284,116,100,81.25,47,461,463,0,0,0,1659,11,0.32,0,0,0
1682542500,33.79,0,372736,30,10,147,1010,351,10,190,112,490,2856120,818476,724,10,292812,7930956,1706408,32572,2744792,171564,7276544,60,100,81.27,49,480,482,0,0,0,597,7,0.12,0,0,0
1682542800,32.32,0,196608,30,30,191,618,427,10,210,300,170,2856120,818476,724,10,292812,7925500,1696632,33596,2731512,175140,7277980,12,100,81.33,49,408,410,0,0,0,6143,24,1.2,0,0,0
1682543100,34.06,0,237568,20,20,62,1039,418,10,210,218,350,2856120,818476,724,10,292812,7939672,1691864,35660,2726632,157620,7280128,16,100,81.45,47,424,426,0,0,0,3367,26,0.66,0,0,0
1682543400,35.85,0,544768,20,20,98,929,413,10,290,138,510,2856120,818476,724,10,292812,7967776,1695352,33484,2274252,644180,6792468,72,100,81.25,47,547,549,0,0,0,1621,11,0.32,0,0,0
1682543700,37.48,0,475136,10,20,281,1161,464,0,250,150,480,2856120,818476,724,10,292812,7970296,1759816,35112,2576132,402396,7025308,264,100,80.86,51,453,455,0,0,0,3838,24,0.75,0,0,0
1682544000,33.58,0,155648,20,20,138,1155,438,10,230,164,300,2856120,818476,724,10,292812,7972124,1757036,36488,2682580,290496,7136048,404,100,80.89,49,558,560,0,1,1,1291,9,0.25,90,1,0.02
1682544300,34.45,704512,217088,60,20,152,802,389,10,110,145,420,2856120,818476,724,10,292812,7984560,1749948,37744,2778064,185788,7223648,32,100,80.94,49,574,576,0,0,0,2494,11,0.49,0,0,0
1682544600,32.28,0,1748992,0,20,66,1051,342,0,220,109,290,2847928,818476,724,10,301004,8000696,1724212,39032,2764344,181724,7209036,28,100,81.04,57,532,534,0,0,0,4601,29,0.9,0,0,0
1682544900,40.25,1642496,692224,0,30,789,1445,354,10,120,245,4340,2847928,818476,724,10,301004,8017540,1718688,40076,2760696,178660,7197328,0,100,81.08,53,4260,4262,0,0,0,597,7,0.12,0,0,0
1682545200,34.18,0,303104,10,20,2,821,357,10,200,161,630,2847928,818476,724,10,301004,8019936,1717356,40980,2738992,197304,7173520,4,100,81.09,47,444,446,0,0,0,2303,12,0.45,0,0,0
1682545500,34.25,0,290816,10,20,105,785,361,0,200,180,490,2847928,818476,724,10,301004,8047644,1703360,41752,2720680,201772,7136560,4,100,81.17,57,593,595,0,0,0,6036,19,1.18,0,0,0
1682545800,33.58,0,139264,0,20,346,857,380,10,230,145,270,2847928,818476,724,10,301004,8051536,1697520,42684,2696420,220452,7113992,40,100,81.2,47,532,534,0,0,0,2379,10,0.46,0,0,0
1682546100,35.1,0,323584,10,30,305,849,438,10,210,234,330,2847928,818476,724,10,301004,8053172,1680256,43224,2688720,211328,7119696,88,100,81.31,47,533,535,0,0,0,838,12,0.16,0,0,0
1682546400,33.56,0,499712,0,20,0,732,44,0,0,87,5430,2847928,818476,724,10,301004,8036384,1685764,39900,2414180,507376,6847488,16,100,81.19,49,512,514,0,0,0,3379,18,0.66,0,0,0
1682546700,33.58,4096,24891392,10,20,6,660,297,10,220,263,550,2847928,818476,724,10,301004,8036228,1747072,40892,2535988,445820,6908260,0,100,80.8,47,525,527,0,0,0,2504,12,0.49,0,0,0
1682547000,35.72,4096,24801280,0,20,1,706,46,0,0,89,5440,2847928,818476,724,10,301004,8040932,1741396,42264,2673064,299144,7047552,56,100,80.85,49,543,545,0,0,0,2600,20,0.51,0,0,0
1682547300,33.29,0,217088,0,20,233,689,314,10,110,143,350,2847928,818476,724,10,301004,8035492,1724516,43676,2765476,187548,7163824,12,100,80.97,49,512,514,0,0,0,6053,35,1.18,84,2,0.02
1682547600,33.2,0,1593344,0,30,30,1112,422,0,250,163,280,2847928,818476,724,10,301004,8018288,1714744,44248,2773632,169936,7197920,4,100,81.02,47,486,488,0,0,0,592,6,0.12,0,0,0
1682547900,40.01,0,430080,20,20,1761,2378,774,30,350,181,1060,2847928,818476,724,10,301004,8014464,1702332,44788,2756448,174432,7195248,4,100,81.1,49,4272,4274,0,0,0,1795,9,0.35,0,0,0
1682548200,34.04,0,188416,10,30,244,1110,419,0,250,187,370,2839736,818476,724,10,309196,7998404,1692884,45140,2723172,207492,7174992,8,100,81.1,49,510,512,0,0,0,6690,29,1.31,0,0,0
1682548500,35.56,0,303104,10,30,129,936,362,0,230,147,840,2839736,818476,724,10,309196,7997532,1672900,45276,2718044,193028,7187932,4,100,81.22,55,420,422,0,0,0,1558,12,0.3,0,0,0
1682548800,33.1,0,221184,0,20,178,625,254,0,60,102,2120,2839736,818476,724,10,309196,7988684,1663680,45616,2721472,179800,7209696,4,100,81.28,49,500,502,0,0,0,967,13,0.19,0,0,0
1682549100,33.43,0,110592,10,10,44,685,273,0,130,169,740,2839736,818476,724,10,309196,7908480,1625124,44600,2584500,277772,7194320,21880,99.73,81.54,50,520,524,0,2,2,11055,34,2.16,3698,20,0.72
1682549400,33.7,2895872,176128,0,20,25,885,364,10,200,170,190,2839736,818476,724,10,309196,7945000,1625428,38324,2253932,623792,6825764,21376,99.74,81.48,49,464,466,0,0,0,4349,31,0.85,0,0,0
1682549700,33.55,0,262144,10,10,29,895,327,0,220,96,430,2839736,818476,724,10,309196,7949660,1590776,39704,2388032,453420,6992776,21376,99.74,81.7,47,493,495,0,0,0,1846,11,0.36,0,0,0
1682550000,34.07,0,380928,0,20,92,777,337,0,170,121,350,2833140,818476,724,11,315792,8003316,1663544,40720,2543956,368068,7023540,11732,99.86,81.25,47,505,507,0,0,0,3457,19,0.68,0,0,0
1682550300,33.47,0,126976,0,20,170,1230,395,10,270,86,310,2833140,818476,724,11,315792,8015596,1653200,42340,2693020,181816,7194932,11732,99.86,81.47,47,494,496,0,0,0,924,11,0.18,0,0,0
1682550600,34.13,0,1662976,0,20,127,1151,328,10,200,113,690,2833140,818476,724,11,315792,8383744,1663856,43080,2695728,182432,6824100,0,100,81.45,47,530,532,0,0,0,3306,24,0.65,0,0,0
1682550900,39.34,2166784,155648,0,30,708,1582,664,20,310,309,570,2833140,818476,724,11,315792,8387248,1641504,43740,2685756,169528,6831288,0,100,81.59,47,4292,4293,1,1,1,4237,14,0.83,90,1,0.02
1682551200,36.46,8192,163840,0,30,48,930,224,10,170,186,4310,2833140,818476,724,11,315792,8377272,1631700,44292,2669044,177460,6829656,0,100,81.64,47,545,547,0,0,0,657,8,0.13,0,0,0
1682551500,35.82,0,25251840,0,30,65,963,406,10,270,151,340,2864312,818476,724,10,284620,8402792,1652560,44952,2663068,176820,6803412,0,100,81.68,49,512,514,0,0,0,1132,8,0.22,0,0,0
1682551800,37.75,0,114688,0,20,1,713,44,0,0,62,5460,2864312,818476,724,10,284620,8394516,1649940,45624,2661568,176116,6809448,0,100,81.69,47,544,548,0,0,0,7038,25,1.37,0,0,0
1682552100,37.51,0,344064,30,30,173,942,483,10,220,335,510,2864312,818476,724,10,284620,8388512,1641876,46180,2667824,163816,6830780,4,100,81.72,49,500,502,0,0,0,1803,9,0.35,0,0,0
1682552400,34.6,0,315392,10,10,291,722,334,0,200,181,320,2864312,818476,724,10,284620,8394680,1620000,35288,2106244,750224,6258264,4,100,81.63,49,550,554,0,0,0,1261,9,0.25,0,0,0
1682552700,34.85,3588096,172032,30,30,219,925,469,10,270,313,350,2864312,818476,724,10,284620,8400936,1642480,36728,2242968,633016,6368572,24,100,81.5,48,551,555,0,2,2,10256,37,2,3698,20,0.72
1682553000,33.15,0,196608,10,20,270,907,380,10,240,267,360,2864312,818476,724,10,284620,8402624,1700104,38484,2511252,418024,6567236,0,100,81.15,49,487,489,0,0,0,1912,12,0.37,0,0,0
1682553300,34.63,0,110592,0,20,1,667,44,0,0,87,5420,2864312,818476,724,10,284620,8404804,1694904,39928,2642600,279056,6705016,16,100,81.19,51,473,475,0,0,0,2269,8,0.44,0,0,0
1682553600,32.77,0,1728512,20,30,112,821,439,0,190,220,160,2864312,818476,724,10,284620,8418316,1678964,41536,2726476,177576,6790160,0,100,81.29,57,494,498,0,0,0,6779,38,1.32,0,0,0
1682553900,39.35,0,413696,0,20,2,1361,45,0,0,91,5420,2864312,818476,724,10,284620,8439012,1672868,42884,2717356,179908,6763348,24,100,81.33,49,4189,4193,0,0,0,708,8,0.14,0,0,0
1682554200,33.58,1802240,159744,10,20,146,833,260,10,130,98,810,2856120,818476,724,10,292812,8443172,1647740,43640,2690952,187292,6750284,0,100,81.44,47,566,568,0,0,0,1606,7,0.31,0,0,0
1682554500,32.25,4096,24666112,0,10,11,742,308,0,140,128,250,2856120,818476,724,10,292812,8442952,1640628,44200,2676624,194856,6742288,44,100,81.48,47,455,457,0,0,0,7823,38,1.53,0,0,0
1682554800,34.83,0,188416,0,10,29,900,298,0,220,89,670,2856120,818476,724,10,292812,8444052,1627148,48472,2643272,211336,6725460,88,100,81.56,49,504,506,0,0,0,2127,12,0.42,0,0,0
1682555100,44.69,4276224,372736,30,30,302,886,485,10,190,233,1110,2856120,818476,724,10,292812,8439760,1620492,49128,2669140,179168,6762376,40,100,81.6,55,962,964,0,0,0,1336,11,0.26,0,0,0
1682555400,33.79,0,98304,0,20,10,764,273,10,190,114,680,2856120,818476,724,10,292812,8422284,1619056,41948,2248160,619564,6356116,44,100,81.52,49,445,447,0,0,0,4968,19,0.97,0,0,0
1682555700,32.6,0,204800,10,10,270,975,298,10,180,87,540,2856120,818476,724,10,292812,8429380,1619580,43360,2394760,471472,6497408,172,100,81.52,49,529,533,0,0,0,2619,14,0.51,0,0,0
1682556000,32.37,0,126976,0,30,208,1027,391,10,210,127,300,2856120,818476,724,10,292812,8433916,1605596,44760,2532024,317876,6645844,284,100,81.61,51,501,505,0,0,0,2817,16,0.55,42,1,0.01
1682556300,33.61,9637888,364544,40,20,106,519,338,0,90,313,360,2856120,818476,724,10,292812,8423996,1665308,44752,2559760,349292,6620192,480,99.99,81.24,48,538,542,0,2,2,12044,41,2.35,3698,20,0.72
1682556600,33.35,0,163840,10,10,14,1147,312,10,210,62,460,2847928,818476,724,10,301004,8381048,1645052,46044,2696028,198800,6811760,604,99.99,81.32,51,560,562,0,0,0,1826,17,0.36,0,0,0
1682556900,39.81,0,1798144,0,30,465,1206,260,20,140,229,5360,2847928,818476,724,10,301004,8380200,1635800,46892,2693356,191856,6815844,52,100,81.38,47,2711,2712,1,0,0,3951,26,0.77,0,0,0
1682557200,33.14,0,319488,0,30,14,641,100,0,30,101,5220,2847928,818476,724,10,301004,8375600,1626448,47584,2693564,182060,6827940,0,100,81.43,49,454,456,0,0,0,7335,37,1.43,0,0,0
1682557500,33.24,0,188416,0,20,1,735,44,0,0,63,5430,2847928,818476,724,10,301004,8366576,1619640,48040,2670428,174368,6839680,4,100,81.63,47,552,554,0,0,0,1791,9,0.35,0,0,0
1682557800,34.02,0,118784,0,20,385,778,366,10,150,230,310,2847928,818476,724,10,301004,8349812,1611112,48764,2661416,175716,6858880,4,100,81.67,49,523,525,0,0,0,603,7,0.12,0,0,0
1682558100,32.49,0,102400,0,20,185,439,331,0,100,342,350,2847928,818476,724,10,301004,8350612,1588520,48640,2626560,190512,6839584,0,100,81.8,55,496,498,0,0,0,4053,20,0.79,0,0,0
1682558400,33.96,0,233472,10,10,105,1044,371,10,260,199,370,2847928,818476,724,10,301004,8337152,1583584,41300,2328736,519684,6543048,4,100,81.65,55,508,510,0,0,0,2876,15,0.56,0,0,0
1682558700,35.08,4096,25346048,0,20,28,622,320,0,60,160,680,2847928,818476,724,10,301004,8301476,1579576,42704,2466968,376460,6719740,12,100,81.67,49,452,454,0,0,0,2338,10,0.46,0,0,0
1682559000,36.39,0,106496,10,20,63,662,327,0,160,158,990,2847928,818476,724,10,301004,8288188,1567808,44284,2615772,215536,6892556,36,100,81.74,47,595,597,0,1,1,4721,22,0.92,90,1,0.02
1682559300,35.92,0,335872,10,20,434,614,423,10,160,313,510,2847928,818476,724,10,301004,8273604,1627156,42228,2472612,423792,6688428,3196,99.96,81.34,47,526,528,0,0,0,1067,6,0.21,0,0,0
1682559600,34.44,0,90112,0,20,171,763,287,0,190,111,810,2847928,818476,724,10,301004,8276716,1621996,43636,2606300,281872,6824152,12848,99.84,81.38,49,487,489,0,0,0,2973,11,0.58,0,0,0
1682559900,45.31,1822720,1798144,110,30,839,1365,606,20,330,271,1100,2839736,818476,724,10,309196,8270484,1600840,44656,2689100,178772,6933688,0,100,81.5,48,2914,2917,1,2,2,13296,44,2.6,3698,20,0.72
1682560200,34.47,0,376832,0,20,107,752,285,0,150,191,500,2839736,818476,724,10,309196,8270764,1604732,45052,2587668,283796,6824348,0,100,81.48,47,535,537,0,0,0,1391,11,0.27,0,0,0
1682560500,33.5,0,188416,0,50,2,706,45,0,0,87,5400,2839736,818476,724,10,309196,8266820,1606608,46164,2678776,194676,6920900,24,100,81.46,47,492,493,1,0,0,472,4,0.09,0,0,0
1682560800,34.08,0,475136,0,20,6,674,45,0,0,87,5430,2839736,818476,724,10,309196,8257668,1591440,46168,2654884,204416,6917576,0,100,81.55,47,543,545,0,0,0,4207,14,0.82,0,0,0
1682561100,33.46,0,135168,0,20,146,875,376,10,230,147,380,2839736,818476,724,10,309196,8268320,1580536,47032,2673636,175252,6934768,24,100,81.61,49,509,511,0,0,0,2319,9,0.45,0,0,0
1682561400,33.04,0,102400,0,20,100,593,353,0,170,267,280,2839736,818476,724,10,309196,8107700,1556996,2980,1706352,1212632,6090752,24,100,81.44,47,487,489,0,0,0,1845,10,0.36,0,0,0
1682561700,32.37,4194304,12288,0,20,2,596,43,0,0,88,5400,2839736,818476,724,10,309196,8115500,1542656,4736,1865732,1030856,6261048,156,100,81.57,49,492,494,0,0,0,4788,23,0.94,0,0,0
1682562000,32.8,0,114688,0,20,135,951,373,10,230,278,290,2833140,818476,724,11,315792,8120788,1516412,7476,2050884,821408,6462800,272,100,81.71,49,507,509,0,0,0,2385,10,0.47,0,0,0
1682562300,36.46,4096,25219072,0,20,84,731,306,0,220,233,720,2833140,818476,724,11,315792,8122380,1525704,9096,2182984,695108,6582112,384,100,81.66,47,528,530,0,0,0,2434,10,0.48,0,0,0
1682562600,35.71,0,110592,30,20,175,1000,393,0,190,204,610,2833140,818476,724,11,315792,8123348,1584856,10684,2546124,385376,6882124,504,99.99,81.31,47,481,485,0,0,0,6021,25,1.18,0,0,0
1682562900,40.53,4096,25280512,10,20,1408,1817,547,20,190,144,1620,2833140,818476,724,11,315792,8130952,1567652,12052,2675208,237200,7023028,20,100,81.43,47,4252,4256,0,0,0,663,8,0.13,0,0,0
1682563200,33.44,0,245760,30,20,103,924,373,10,250,145,410,2833140,818476,724,11,315792,8148612,1559108,13856,2701988,199524,7039088,44,100,81.48,49,529,531,0,0,0,1600,13,0.31,0,0,0
1682563500,33.38,18214912,163840,20,20,116,911,307,0,210,76,540,2864312,818476,724,10,284620,8173484,1574792,15232,2723916,160540,7050536,72,100,81.58,50,479,484,0,2,2,11882,38,2.32,3698,20,0.72
1682563800,32.42,0,23519232,0,20,0,581,44,0,0,85,5440,2864312,818476,724,10,284620,8181056,1567980,16520,2681204,196456,7007652,0,100,81.62,57,455,457,0,0,0,1845,10,0.36,0,0,0
1682564100,34.16,0,270336,0,20,0,688,44,0,0,88,5440,2864312,818476,724,10,284620,8202100,1554160,17840,2671980,189844,6993924,60,100,81.71,49,586,590,0,0,0,1394,10,0.27,0,0,0
1682564400,33.36,0,421888,20,20,397,837,362,0,230,146,590,2864312,818476,724,10,284620,8237892,1544116,19172,2654668,197912,6949272,20,100,81.76,49,619,623,0,0,0,4374,18,0.85,0,0,0
1682564700,33.72,0,393216,20,20,128,1063,372,10,270,119,620,2864312,818476,724,10,284620,8236824,1559436,21280,2640860,186288,6961400,0,100,81.91,49,481,485,0,0,0,2434,10,0.48,0,0,0
1682565000,33.2,0,106496,0,20,104,840,292,10,210,128,630,2864312,818476,724,10,284620,8240084,1542976,22644,2623640,187692,6957156,60,100,82,57,465,469,0,0,0,2200,8,0.43,0,0,0
1682565300,35.32,0,192512,0,10,156,694,140,0,40,78,2100,2864312,818476,724,10,284620,8264904,1537028,24016,2611968,196848,6921292,0,100,82.01,47,561,563,0,0,0,6166,28,1.2,0,0,0
1682565600,33.36,0,1703936,0,10,16,1211,352,0,270,57,270,2864312,818476,724,10,284620,8279652,1576360,23916,2493956,372132,6733828,4,100,81.64,47,496,498,0,0,0,723,9,0.14,0,0,0
1682565900,39.15,0,1933312,10,20,1740,2212,696,30,340,217,870,2864312,818476,724,10,284620,8294188,1569880,25324,2648508,206972,6881960,64,100,81.7,49,4216,4218,0,0,0,2856,16,0.56,0,0,0
1682566200,33.18,0,184320,10,20,99,640,312,0,100,102,220,2856120,818476,724,10,292812,8303424,1552200,25568,2667904,178592,6900344,0,100,81.76,47,432,434,0,0,0,4328,17,0.85,0,0,0
1682566500,32.71,0,229376,10,20,130,922,360,10,190,134,350,2856120,818476,724,10,292812,8320728,1543604,26272,2659564,179324,6882976,0,100,81.8,47,507,509,0,0,0,1311,10,0.26,0,0,0
1682566800,37.69,0,163840,10,20,120,814,344,10,260,224,930,2856120,818476,724,10,292812,8331452,1535692,27224,2638864,191196,6860104,0,100,81.85,49,463,465,0,0,0,435,4,0.08,0,0,0
1682567100,35.59,0,569344,20,10,116,948,376,0,230,101,640,2856120,818476,724,10,292812,8340660,1516584,28316,2649980,162548,6878872,4,100,81.96,48,454,458,0,2,2,5748,24,1.12,680,5,0.13
1682567400,35.55,0,323584,0,20,218,984,418,10,230,174,430,2856120,818476,724,10,292812,8306980,1526892,20468,2021780,831892,6267024,8,100,81.75,47,521,523,0,0,0,1785,9,0.35,0,0,0
1682567700,35.28,0,520192,10,20,197,769,338,10,210,205,320,2856120,818476,724,10,292812,8317380,1503100,21852,2167092,660840,6428896,16,100,81.9,49,507,509,0,0,0,1546,6,0.3,0,0,0
1682568000,32.36,0,536576,0,20,0,587,44,0,0,86,5430,2856120,818476,724,10,292812,8321812,1516512,23588,2275952,562804,6518336,24,100,81.82,51,471,473,0,0,0,4547,20,0.89,0,0,0
1682568300,33.07,0,233472,10,20,39,605,329,0,150,234,370,2847928,818476,724,10,301004,8339056,1504844,26124,2526924,305016,6757520,36,100,81.85,47,542,544,0,0,0,1439,10,0.28,0,0,0
1682568600,33.47,0,217088,0,20,0,697,44,0,0,63,5430,2847928,818476,724,10,301004,8345764,1489680,27440,2643536,170528,6881924,0,100,81.95,47,551,553,0,0,0,2920,19,0.57,0,0,0
1682568900,38.84,0,1978368,70,30,688,1382,603,10,250,317,400,2847928,818476,724,10,301004,8345036,1542560,26756,2561060,304764,6737396,8,100,81.63,53,4253,4253,2,0,0,4617,19,0.9,0,0,0
1682569200,33,0,188416,0,20,28,760,307,0,130,274,230,2847928,818476,724,10,301004,8354512,1544984,28100,2674176,191552,6838948,0,100,81.62,49,609,611,0,0,0,537,6,0.1,0,0,0
1682569500,34.33,0,385024,10,20,179,1211,366,10,220,142,500,2847928,818476,724,10,301004,8356064,1534784,28960,2671012,182828,6843564,0,100,81.69,51,470,472,0,0,0,1097,6,0.21,0,0,0
1682569800,33.43,0,798720,0,30,143,916,402,0,240,225,230,2847928,818476,724,10,301004,8345392,1523688,29580,2651244,192332,6845348,16,100,81.75,47,396,398,0,0,0,5622,21,1.1,0,0,0
1682570100,33.81,0,262144,10,20,164,1099,361,10,220,94,330,2847928,818476,724,10,301004,8337708,1509480,30796,2629612,199780,6845408,0,100,81.83,51,471,473,0,0,0,2526,11,0.49,0,0,0
1682570400,32.2,0,315392,0,20,0,594,44,0,0,86,5410,2847928,818476,724,10,301004,8349236,1515652,25712,2158740,696984,6359452,0,100,81.7,47,632,634,0,0,0,2271,25,0.44,0,0,0
1682570700,33.38,12611584,25133056,10,20,203,986,346,10,260,165,710,2847928,818476,724,10,301004,8371108,1503760,27196,2330140,511396,6522544,16,100,81.78,48,535,541,0,2,2,10232,36,2,3698,20,0.72
1682571000,33.26,0,417792,0,10,15,411,298,10,70,272,600,2847928,818476,724,10,301004,8376224,1489068,28544,2467724,355204,6672624,24,100,81.89,47,472,474,0,0,0,1755,16,0.34,0,0,0
1682571300,34.62,3657728,25120768,0,30,1,713,44,0,0,88,5420,2847928,818476,724,10,301004,8386340,1478144,29860,2559016,251328,6762196,8,100,81.96,47,446,448,0,0,0,1725,8,0.34,0,0,0
1682571600,32.64,0,167936,0,20,185,485,307,10,90,151,470,2847928,818476,724,10,301004,8400404,1458480,31188,2626236,163912,6835208,4,100,82.08,47,565,567,0,0,0,4513,27,0.88,146,3,0.03
1682571900,38.49,0,266240,0,20,853,1421,498,20,190,181,860,2839736,818476,724,10,309196,8388524,1525812,29108,2467336,382448,6613928,12,100,81.72,47,3323,3325,0,0,0,957,13,0.19,0,0,0
1682572200,36.84,0,253952,0,20,938,1123,529,20,90,240,760,2839736,818476,724,10,309196,8391108,1526360,30512,2600808,246028,6746444,28,100,81.72,49,2142,2144,0,0,0,2213,16,0.43,0,0,0
1682572500,33.29,0,274432,0,20,1,682,44,0,0,64,5430,2839736,818476,724,10,309196,8379608,1519980,31664,2655336,187528,6816780,0,100,81.74,47,617,619,0,0,0,6299,22,1.23,0,0,0
1682572800,33.42,0,139264,0,20,113,828,364,0,230,143,260,2839736,818476,724,10,309196,8390288,1510084,32180,2647036,191368,6806176,0,100,81.77,49,529,531,0,0,0,1939,20,0.38,0,0,0
1682573100,34.6,0,294912,10,20,342,881,426,10,250,198,310,2839736,818476,724,10,309196,8389504,1497452,32648,2626280,204216,6794820,4,100,81.82,47,550,552,0,0,0,1098,13,0.21,0,0,0
1682573400,35.13,2531328,368640,0,20,13,1127,362,0,220,141,690,2839736,818476,724,10,309196,8363336,1479220,29220,2325340,507660,6525416,4,100,81.82,53,485,487,0,0,0,2743,16,0.54,0,0,0
1682573700,34.41,0,180224,10,20,136,915,342,10,260,97,520,2833140,818476,724,11,315792,8372352,1468696,30656,2470096,358940,6663192,20,100,81.84,55,436,438,0,0,0,2393,10,0.47,0,0,0
